Unnamed: 0,id.orig_p,id.resp_p,proto,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,Attack_type
28681,31592,21,tcp,-,3e-06,1,1,1,0,349525.333333,349525.333333,699050.666667,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861023,2.861023,2.861023,2.861023,0.0,41943040.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861023,2.861023,2.861023,2.861023,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
1259,44133,53,udp,dns,0.0001909999999999,2,2,2,2,10459.610973,10459.610973,20919.221945,1.0,16,8,8,16,8,8,0,0,0,0,0,0,0,0,0,0,43.0,43.0,86.0,43.0,0.0,59.0,71.0,130.0,65.0,8.485281,43.0,71.0,216.0,54.0,13.613719,132.083893,132.083893,132.083893,132.083893,0.0,76.055527,76.055527,76.055527,76.055527,0.0,16.927719,115.156174,191.2117,63.737233,49.276185,1129637.9850370002,2.0,2.0,86.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,191.2117,191.2117,191.2117,191.2117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
23556,26399,21,tcp,-,4e-06,1,1,1,0,246723.764706,246723.764706,493447.529412,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
1070,40825,53,udp,dns,0.036735,2,2,2,2,54.44390500000001,54.44390500000001,108.88781000000002,1.0,16,8,8,16,8,8,0,0,0,0,0,0,0,0,0,0,40.0,40.0,80.0,40.0,0.0,40.0,56.0,96.0,48.0,11.313708,40.0,56.0,176.0,44.0,8.0,28.133392,28.133392,28.133392,28.133392,0.0,17962.932587,17962.932587,17962.932587,17962.932587,0.0,28.133392,18743.991852000003,36735.057831,12245.019277,10587.338614,4791.063643,2.0,2.0,80.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,36735.057831,36735.057831,36735.057831,36735.057831,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
13507,16349,21,tcp,-,4e-06,1,1,1,0,246723.764706,246723.764706,493447.529412,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
9538,12380,21,tcp,-,1e-06,1,1,1,0,1048576.0,1048576.0,2097152.0,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,125829120.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
2530,39393,1883,tcp,mqtt,37.964204,10,6,3,4,0.263406,0.158044,0.42145,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0.0,33.0,78.0,7.8,12.934021,0.0,23.0,36.0,6.0,8.602325,0.0,33.0,114.0,7.125,11.218289,237.941742,35888118.982315004,37964203.834534,4218244.870504,11885031.980647,71.048737,1608115.911484,1924052.000046,384810.400009,688399.0998020001,71.048737,35888118.982315004,37964203.834534,2530946.922302,9235359.949363,3.002829,3.333333,2.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2076084.852219,2076084.852219,2076084.852219,2076084.852219,0.0,35888118.982315004,35888118.982315004,35888118.982315004,35888118.982315004,0.0,64240,26847,502,MQTT_Publish
14187,17029,21,tcp,-,4e-06,1,1,1,0,246723.764706,246723.764706,493447.529412,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23523,26366,21,tcp,-,4e-06,1,1,1,0,246723.764706,246723.764706,493447.529412,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
69691,15749,21,tcp,-,4e-06,1,1,1,0,246723.764706,246723.764706,493447.529412,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
2683,33499,1883,tcp,mqtt,51.944708,10,6,3,4,0.192512,0.115507,0.30802,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0.0,33.0,77.0,7.7,12.789318,0.0,22.0,35.0,5.8333330000000005,8.20772,0.0,33.0,112.0,7.0,11.021192,236.98806800000003,49893304.109573,51944708.108902,5771634.234322,16551599.525307998,63.896179,1578953.027725,1895985.841751,379197.16835,675120.719312,63.896179,49893304.109573,51944708.108902,3462980.540593,12849579.028132,2.156139,3.333333,2.0,25.666667,11.666667,0.0,0.0,0.0,0.0,0.0,0.0,2051403.999329,2051403.999329,2051403.999329,2051403.999329,0.0,49893304.109573,49893304.109573,49893304.109573,49893304.109573,0.0,64240,26847,502,MQTT_Publish
35108,38022,21,tcp,-,1e-06,1,1,1,0,1048576.0,1048576.0,2097152.0,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,125829120.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
3807,35998,443,tcp,ssl,20.139876,13,14,7,6,0.645486,0.695138,1.340624,1.076923,424,32,40,444,20,40,2,2,1,7,6,25,0,0,0,0,0.0,1058.0,2058.0,158.307692,324.327608,0.0,275.0,939.0,67.07142900000001,111.797526,0.0,1058.0,2997.0,111.0,238.654401,22.172928,19853875.875473,20139876.127243,1678323.0106040002,5724060.040952,10.01358,19897330.0457,20154151.916504,1550319.378193,5512690.366738,5.960464,19853832.960129,20186594.009399,776407.4619,3891133.707708,148.809257,6.5,7.0,1029.0,469.5,0.0,0.0,0.0,0.0,0.0,0.0,47375.917435,285385.131836,332761.049271,166380.52463499998,168297.92948800002,19853832.960129,19853832.960129,19853832.960129,19853832.960129,0.0,64240,65160,501,ARP_poisioning
20298,23141,21,tcp,-,2e-06,1,1,1,0,524288.0,524288.0,1048576.0,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907349,1.907349,1.907349,1.907349,0.0,62914560.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907349,1.907349,1.907349,1.907349,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
4593,50293,53,udp,dns,0.040651,2,2,2,2,49.199181,49.199181,98.398362,1.0,16,8,8,16,8,8,0,0,0,0,0,0,0,0,0,0,36.0,36.0,72.0,36.0,0.0,36.0,68.0,104.0,52.0,22.627417,36.0,68.0,176.0,44.0,16.0,40414.09493,40414.09493,40414.09493,40414.09493,0.0,2135.99205,2135.99205,2135.99205,2135.99205,0.0,236.98806800000003,38515.09094,40651.08299,13550.361,21636.0551,4329.52795,2.0,2.0,72.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,40651.08299,40651.08299,40651.08299,40651.08299,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Thing_Speak
4588,54090,443,tcp,ssl,0.085532,3,2,1,0,35.074612,23.383075,58.457687,0.666667,104,32,40,60,20,40,0,2,1,1,0,4,0,0,0,0,0.0,517.0,517.0,172.333333,298.490089,0.0,0.0,0.0,0.0,0.0,0.0,517.0,517.0,103.4,231.209429,1249.074936,71382.045746,72631.12068200001,36315.560341,49591.499244,14155.864716,14155.864716,14155.864716,14155.864716,0.0,5.960464,71376.08528099999,85531.949997,21382.987499000003,33830.994434,6044.524882,3.0,2.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85531.949997,85531.949997,85531.949997,85531.949997,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,502,ARP_poisioning
6070,60372,443,tcp,ssl,1.305375,13,11,3,8,9.958823,8.426697,18.38552,0.8461540000000001,400,20,40,360,32,40,2,2,2,3,5,21,0,0,0,0,0.0,517.0,840.0,64.615385,149.35892900000002,0.0,1408.0,6122.0,556.545455,662.8380440000001,0.0,1408.0,6962.0,290.083333,515.12463,251.054764,255224.9432,1307819.128,108984.9273,117124.7431,44.107437,328124.0463,1072342.157,107234.2157,140277.2125,44.107437,252836.9427,1307819.128,56861.70122,98319.11388,5333.332928,13.0,11.0,840.0,6122.0,0.0,0.0,0.0,0.0,0.0,0.0,1307819.128,1307819.128,1307819.128,1307819.128,0.0,0.0,0.0,0.0,0.0,0.0,64240,26847,0,Thing_Speak
76039,63291,21,tcp,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,20,20,20,0,0,0,0,1,0,0,0,0,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
81997,47595,21,tcp,-,1e-06,1,1,1,0,1048576.0,1048576.0,2097152.0,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,125829120.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
73435,62386,21,tcp,-,1e-06,1,1,1,0,1048576.0,1048576.0,2097152.0,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,125829120.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
52727,2171,21,tcp,-,1e-06,1,1,1,0,1048576.0,1048576.0,2097152.0,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,125829120.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
90989,3402,21,tcp,-,4e-06,1,1,1,0,246723.764706,246723.764706,493447.529412,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
23190,26033,21,tcp,-,2e-06,1,1,1,0,466033.777778,466033.777778,932067.555556,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.145767,2.145767,2.145767,2.145767,0.0,55924053.33333299,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.145767,2.145767,2.145767,2.145767,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
1261,49084,53,udp,dns,0.000319,2,2,2,2,6269.512706,6269.512706,12539.025411,1.0,16,8,8,16,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,90.0,45.0,0.0,45.0,61.0,106.0,53.0,11.313708,45.0,61.0,196.0,49.0,8.0,13.113022,13.113022,13.113022,13.113022,0.0,108.957291,108.957291,108.957291,108.957291,0.0,13.113022,196.933746,319.004059,106.334686,91.938421,614412.245142,2.0,2.0,90.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,319.004059,319.004059,319.004059,319.004059,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ARP_poisioning
53195,2445,21,tcp,-,1e-06,1,1,1,0,1048576.0,1048576.0,2097152.0,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,125829120.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
1517,59241,1883,tcp,mqtt,43.972589,10,6,3,4,0.227414,0.136449,0.363863,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0.0,33.0,78.0,7.8,12.934021,0.0,23.0,36.0,6.0,8.602325,0.0,33.0,114.0,7.125,11.218289,235.080719,41893803.119659,43972589.015961,4885843.223996,13885699.67552,503.06320199999993,1621268.9876559996,1927809.000015,385561.800003,694868.5577090001,235.080719,41893803.119659,43972589.015961,2931505.934397001,10785030.31089,2.592524,3.333333,2.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2078785.896301,2078785.896301,2078785.896301,2078785.896301,0.0,41893803.119659,41893803.119659,41893803.119659,41893803.119659,0.0,64240,26847,502,MQTT_Publish
4721,7563,21,tcp,-,4e-06,1,1,1,0,262144.0,262144.0,524288.0,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
3804,53051,1883,tcp,mqtt,61.969653,10,6,3,4,0.161369,0.096822,0.258191,0.6,328,32,40,200,32,40,0,2,1,3,4,15,0,0,0,0,0.0,33.0,78.0,7.8,12.934021,0.0,23.0,36.0,6.0,8.602325,0.0,33.0,114.0,7.125,11.218289,247.001648,59925545.930862,61969652.891159,6885516.987907001,19895186.53506,77.962875,1588087.081909,1895725.9655,379145.1931,679962.149117,77.962875,59925545.930862,61969652.891159,4131310.192744,15439334.027723,1.83961,3.333333,2.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2044106.960297,2044106.960297,2044106.960297,2044106.960297,0.0,59925545.930862,59925545.930862,59925545.930862,59925545.930862,0.0,64240,26847,502,MQTT_Publish
39685,42600,21,tcp,-,4e-06,1,1,1,0,246723.764706,246723.764706,493447.529412,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
84044,952,21,tcp,-,4e-06,1,1,1,0,246723.764706,246723.764706,493447.529412,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
58108,4677,21,tcp,-,5e-06,1,1,1,0,199728.761905,199728.761905,399457.52381,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
56543,5678,21,tcp,-,3e-06,1,1,1,0,322638.769231,322638.769231,645277.538462,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.099442,3.099442,3.099442,3.099442,0.0,38716652.307692,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.099442,3.099442,3.099442,3.099442,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
33853,36767,21,tcp,-,1e-06,1,1,1,0,838860.8,838860.8,1677721.6,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192093,1.192093,1.192093,1.192093,0.0,100663296.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192093,1.192093,1.192093,1.192093,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
107,52207,443,tcp,ssl,3.027287,9,11,5,4,2.972959,3.633616,6.606575,1.222222,184,20,24,224,20,24,2,2,0,5,4,19,0,0,0,0,0.0,213.0,520.0,57.77777800000001,70.242042,0.0,293.0,833.0,75.727273,118.841988,0.0,293.0,1353.0,67.65,97.952875,23379.802704,2050647.02034,3095890.99884,386986.374855,681199.53959,149.011612,1094004.869461,3000124.931335,300012.493134,405471.194335,149.011612,1066856.861115,3095890.99884,162941.631518,310386.765958,446.934829,4.5,5.5,260.0,416.5,0.0,0.0,0.0,0.0,0.0,0.0,3095890.99884,3095890.99884,3095890.99884,3095890.99884,0.0,0.0,0.0,0.0,0.0,0.0,4380,26883,3839,Wipro_bulb
3203,6044,21,tcp,-,5e-06,1,1,1,0,199728.761905,199728.761905,399457.52381,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
28996,31907,21,tcp,-,5e-06,1,1,1,0,199728.761905,199728.761905,399457.52381,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
64142,21390,21,tcp,-,1e-06,1,1,1,0,1048576.0,1048576.0,2097152.0,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,125829120.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953674,0.953674,0.953674,0.953674,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
40047,42962,21,tcp,-,4e-06,1,1,1,0,262144.0,262144.0,524288.0,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
4855,7697,21,tcp,-,4e-06,1,1,1,0,246723.764706,246723.764706,493447.529412,1.0,20,20,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64,0,64,DOS_SYN_Hping
